"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","CS","4624","Multimedia/Hypertext","Fox","3.02","13.2","15.1","22.6","26.4","5.7","1.9","7.5","1.9","0","1.9","0","3.8","1","53","91306","  3"
"2021-22","Spring","CS","5254","Mobile Application Development","Kulczycki","3.89","77.4","15.1","3.8","3.8","0","0","0","0","0","0","0","0","0","53","21613","  3"
"2012-13","Fall","CS","2505","Intro Computer Organization","McQuain","2.5","11.1","11.1","5.6","24.1","5.6","1.9","22.2","0","0","7.4","3.7","7.4","1","54","91974","  3"
"2012-13","Spring","CS","2505","Intro Computer Organization","Monti","2.53","7.4","7.4","11.1","22.2","7.4","1.9","29.6","0","1.9","5.6","1.9","3.7","2","54","12102","  3"
"2013-14","Spring","CS","3114","Data Structures and Algorithms","North","2.52","16.7","9.3","11.1","16.7","7.4","11.1","5.6","0","0","7.4","0","14.8","8","54","12235","  3"
"2013-14","Spring","CS","2505","Intro Computer Organization","Monti","2.55","7.4","7.4","3.7","24.1","5.6","13","33.3","0","0","1.9","0","3.7","4","54","20251","  3"
"2014-15","Fall","CS","2505","Intro Computer Organization","Monti","2.74","29.6","0","5.6","22.2","0","1.9","31.5","0","0","3.7","0","5.6","10","54","82140","  3"
"2014-15","Spring","CS","3744","Intro GUI Programming/Graphics","Gracanin","2.81","25.9","18.5","13","9.3","5.6","0","5.6","1.9","1.9","0","9.3","9.3","10","54","12297","  3"
"2015-16","Fall","CS","3604","Professionalism in Computing","Dunlap","3.59","44.4","27.8","11.1","7.4","1.9","1.9","3.7","1.9","0","0","0","0","1","54","82190","  3"
"2016-17","Fall","CS","2506","Intro to Computer Organization","Lee","2.43","13","9.3","5.6","14.8","7.4","3.7","24.1","3.7","0","11.1","0","7.4","17","54","82456","  3"
"2016-17","Fall","CS","3214","Computer Systems","McQuain","2.81","20.4","7.4","13","16.7","0","5.6","29.6","0","1.9","3.7","1.9","0","6","54","82462","  3"
"2016-17","Fall","CS","3744","Intro GUI Programming/Graphics","Luther","3.27","25.9","29.6","14.8","14.8","1.9","0","3.7","3.7","0","0","1.9","3.7","2","54","82474","  3"
"2019-20","Spring","CS","3704","Intermed Software Des","Servant Cortes","3.94","92.6","0","5.6","1.9","0","0","0","0","0","0","0","0","0","54","13021","  3"
"2019-20","Spring","CS","3744","Intro GUI Programming/Graphics","Lee","3.75","57.4","25.9","5.6","3.7","7.4","0","0","0","0","0","0","0","1","54","19683","  3"
"2020-21","Spring","CS","5704","Software Engineering","Kulczycki","3.58","48.1","20.4","7.4","16.7","1.9","1.9","1.9","0","1.9","0","0","0","0","54","13306","  3"
"2021-22","Spring","CS","3754","Cloud Software Development","Esakia","3.76","70.4","16.7","1.9","7.4","0","1.9","0","0","0","0","0","1.9","3","54","13295","  3"
"2012-13","Spring","CS","3114","Data Structures and Algorithms","Cao","2.83","10.9","12.7","12.7","16.4","21.8","10.9","5.5","3.6","0","0","0","5.5","3","55","12107","  3"
"2012-13","Spring","CS","4624","Multimedia/Hypertext","Fox","3.51","34.5","29.1","18.2","1.8","7.3","5.5","3.6","0","0","0","0","0","0","55","12123","  3"
"2013-14","Spring","CS","4624","Multimedia/Hypertext","Fox","3.3","21.8","20","21.8","16.4","7.3","7.3","5.5","0","0","0","0","0","0","55","12253","  3"
"2014-15","Spring","CS","3604","Professionalism in Computing","Dunlap","3.52","47.3","18.2","10.9","12.7","3.6","0","1.8","3.6","0","1.8","0","0","0","55","12291","  3"
"2015-16","Fall","CS","2104","Intro to Problem Solving in CS","Ellis","3.6","41.8","25.5","18.2","5.5","5.5","1.8","1.8","0","0","0","0","0","1","55","82167","  3"
"2016-17","Fall","CS","4804","Introduction to AI","Huang","3.35","32.7","14.5","21.8","7.3","10.9","7.3","3.6","1.8","0","0","0","0","1","55","89022","  3"
"2016-17","Spring","CS","2104","Intro to Problem Solving in CS","Onufriev","3.49","36.4","14.5","14.5","29.1","3.6","1.8","0","0","0","0","0","0","0","55","12582","  3"
"2018-19","Spring","CS","3714","Mobile Software Development","Esakia","3.61","65.5","5.5","10.9","3.6","3.6","5.5","3.6","0","1.8","0","0","0","4","55","12817","  3"
"2018-19","Spring","CS","5044","Object-Oriented Pgmming Java","Kulczycki","3.49","43.6","18.2","10.9","12.7","10.9","0","1.8","0","0","0","0","1.8","0","55","12861","  3"
"2020-21","Fall","CS","1014","Intro Computational Thinking","Gusukuma","3.23","32.7","16.4","12.7","10.9","10.9","3.6","7.3","1.8","0","1.8","0","1.8","0","55","82933","  3"
"2020-21","Spring","CS","3754","Cloud Software Development","Esakia","3.58","67.3","7.3","9.1","1.8","1.8","1.8","1.8","5.5","1.8","1.8","0","0","3","55","13171","  3"
"2012-13","Fall","CS","3114","Data Structures and Algorithms","McQuain","2.5","8.9","12.5","3.6","25","16.1","0","16.1","0","0","5.4","0","12.5","1","56","91980","  3"
"2013-14","Fall","CS","2506","Intro to Computer Organization","McQuain","2.63","16.1","7.1","7.1","17.9","14.3","5.4","19.6","0","0","5.4","0","7.1","6","56","97843","  3"
"2014-15","Fall","CS","2104","Intro to Problem Solving in CS","Barnette","2.98","3.6","23.2","21.4","16.1","12.5","8.9","8.9","0","3.6","1.8","0","0","0","56","82131","  3"
"2015-16","Fall","CS","3704","Intermed Software Des","Soundararajan","3.04","10.7","10.7","19.6","23.2","17.9","12.5","1.8","3.6","0","0","0","0","0","56","82193","  3"
"2015-16","Fall","CS","3744","Intro GUI Programming/Graphics","Gracanin","2.81","19.6","21.4","12.5","12.5","5.4","3.6","5.4","1.8","3.6","1.8","1.8","10.7","8","56","82196","  3"
"2015-16","Spring","CS","4624","Multimedia/Hypertext","Fox","2.96","12.5","16.1","14.3","12.5","14.3","10.7","16.1","3.6","0","0","0","0","0","56","12541","  3"
"2016-17","Spring","CS","2104","Intro to Problem Solving in CS","Ellis","3.71","44.6","32.1","12.5","10.7","0","0","0","0","0","0","0","0","0","56","12583","  3"
"2019-20","Fall","CS","5824","Advanced Machine Learning","Huang","3.8","62.5","21.4","8.9","7.1","0","0","0","0","0","0","0","0","0","56","90119","  3"
"2019-20","Spring","CS","2104","Intro to Problem Solving in CS","Ellis","3.72","42.9","35.7","16.1","3.6","1.8","0","0","0","0","0","0","0","2","56","12937","  3"
"2021-22","Spring","CS","4704","Software Engineering Capstone","Seyam","3.83","80.4","12.5","0","3.6","0","1.8","0","0","0","0","0","1.8","0","56","20356","  3"
"2012-13","Spring","CS","3704","Intermed Software Des","Tilevich","3.64","43.9","22.8","15.8","14","3.5","0","0","0","0","0","0","0","0","57","12115","  3"
"2013-14","Fall","CS","2506","Intro to Computer Organization","McQuain","2.5","12.3","8.8","3.5","17.5","8.8","5.3","29.8","0","0","8.8","0","5.3","10","57","92078","  3"
"2013-14","Fall","CS","4104","Data and Algorithm Analysis","Heath","2.49","12.3","8.8","7","10.5","15.8","12.3","10.5","5.3","3.5","5.3","3.5","5.3","3","57","92094","  3"
"2019-20","Spring","CS","2104","Intro to Problem Solving in CS","Ellis","3.73","50.9","24.6","15.8","8.8","0","0","0","0","0","0","0","0","0","57","12936","  3"
"2019-20","Spring","CS","5824","Advanced Machine Learning","Huang","3.95","89.5","7","3.5","0","0","0","0","0","0","0","0","0","0","57","13160","  3"
"2021-22","Spring","CS","5024","Ethics & Professionalism in CS","Farghally","3.91","89.5","5.3","1.8","0","0","3.5","0","0","0","0","0","0","0","57","13406","  3"
"2015-16","Fall","CS","3714","Mobile Software Development","Balci","3.41","36.2","19","13.8","12.1","8.6","3.4","5.2","0","1.7","0","0","0","1","58","82194","  3"
"2015-16","Fall","CS","4264","Principles Computer Security","Yao","3.24","32.8","12.1","12.1","6.9","20.7","3.4","12.1","0","0","0","0","0","2","58","82202","  3"
"2015-16","Spring","CS","3604","Professionalism in Computing","Dunlap","3.7","74.1","8.6","5.2","3.4","0","3.4","1.7","0","0","1.7","1.7","0","0","58","12528","  3"
"2016-17","Fall","CS","3304","Comparative Languages","Meng","2.64","3.4","17.2","0","20.7","22.4","0","20.7","10.3","0","5.2","0","0","0","58","88551","  3"
"2017-18","Spring","CS","3714","Mobile Software Development","Niu","2.99","22.4","13.8","12.1","22.4","3.4","8.6","5.2","3.4","1.7","3.4","0","3.4","0","58","19524","  3"
"2018-19","Spring","CS","5254","Mobile Application Development","Kulczycki","3.78","56.9","29.3","6.9","3.4","1.7","1.7","0","0","0","0","0","0","0","58","18978","  3"
"2020-21","Fall","CS","5644","Machine Learning with Big Data","Ramakrishnan","3.76","65.5","19","8.6","5.2","0","0","0","0","0","0","0","1.7","0","58","83129","  3"
"2021-22","Spring","CS","3724","Human-Computr Intrctn","Gusukuma","3.56","41.4","27.6","15.5","8.6","1.7","0","1.7","1.7","0","0","0","1.7","2","58","13293","  3"
"2014-15","Spring","CS","3214","Computer Systems","Kafura","2.89","11.9","20.3","5.1","20.3","16.9","8.5","3.4","8.5","1.7","0","0","3.4","4","59","12287","  3"
"2015-16","Fall","CS","3724","Human-Computr Intrctn","McCrickard","3.75","64.4","16.9","10.2","3.4","0","3.4","1.7","0","0","0","0","0","0","59","82195","  3"
"2016-17","Fall","CS","3114","Data Structures and Algorithms","Prakash","2.95","25.4","8.5","13.6","20.3","8.5","8.5","3.4","0","1.7","3.4","1.7","5.1","1","59","82461","  3"
"2016-17","Fall","CS","4104","Data and Algorithm Analysis","Raghvendra","2.73","15.3","5.1","15.3","10.2","13.6","8.5","20.3","5.1","1.7","5.1","0","0","0","59","82476","  3"
"2017-18","Spring","CS","1014","Intro Computational Thinking","Bart","3.32","42.4","16.9","13.6","5.1","5.1","1.7","6.8","1.7","3.4","1.7","0","1.7","1","59","12653","  3"
"2018-19","Fall","CS","1014","Intro Computational Thinking","Kafura","3.31","32.2","30.5","15.3","1.7","5.1","0","3.4","6.8","1.7","0","0","3.4","4","59","82639","  3"
"2018-19","Spring","CS","5704","Software Engineering","Kulczycki","3.63","42.4","23.7","18.6","8.5","6.8","0","0","0","0","0","0","0","0","59","12882","  3"
"2019-20","Spring","CS","3724","Human-Computr Intrctn","Kulak","3.88","71.2","22","3.4","3.4","0","0","0","0","0","0","0","0","0","59","13023","  3"
"2020-21","Fall","CS","1014","Intro Computational Thinking","Kafura","3.5","42.4","20.3","18.6","5.1","5.1","1.7","1.7","3.4","0","1.7","0","0","3","59","82932","  3"
"2013-14","Spring","CS","2505","Intro Computer Organization","Jung","2.47","15","5","3.3","25","3.3","6.7","26.7","0","0","1.7","5","8.3","6","60","12230","  3"
"2013-14","Spring","CS","1064","Intro to Programming in Python","Stevens","2.37","16.7","11.7","1.7","13.3","11.7","13.3","6.7","1.7","0","3.3","0","20","4","60","19882","  3"
"2014-15","Fall","CS","2506","Intro to Computer Organization","McQuain","2.58","10","5","8.3","35","6.7","1.7","20","0","1.7","3.3","0","8.3","10","60","82143","  3"
"2014-15","Spring","CS","4104","Data and Algorithm Analysis","Heath","2.66","8.3","5","18.3","20","5","15","15","8.3","0","1.7","0","3.3","2","60","19506","  3"
"2015-16","Fall","CS","2506","Intro to Computer Organization","McQuain","2.46","11.7","1.7","0","31.7","6.7","3.3","33.3","0","3.3","1.7","0","6.7","2","60","82179","  3"
"2015-16","Fall","CS","3214","Computer Systems","McQuain","2.56","11.7","8.3","3.3","13.3","15","5","35","0","1.7","3.3","0","3.3","2","60","82186","  3"
"2015-16","Spring","CS","2506","Intro to Computer Organization","McQuain","2.79","16.7","11.7","5","20","3.3","8.3","30","0","1.7","1.7","1.7","0","3","60","20099","  3"
"2016-17","Fall","CS","2505","Intro Computer Organization","Monti","2.72","10","3.3","11.7","35","8.3","8.3","13.3","0","1.7","3.3","3.3","1.7","6","60","82453","  3"
"2016-17","Fall","CS","1014","Intro Computational Thinking","Kafura","3.35","33.3","23.3","15","10","5","3.3","3.3","0","3.3","3.3","0","0","5","60","88566","  3"
"2017-18","Spring","CS","2506","Intro to Computer Organization","Lee","2.34","13.3","0","1.7","15","13.3","6.7","36.7","0","1.7","3.3","0","8.3","7","60","19227","  3"
"2019-20","Fall","CS","3214","Computer Systems","McQuain","2.52","15","0","3.3","15","11.7","3.3","41.7","5","1.7","1.7","1.7","0","1","60","82820","  3"
"2019-20","Fall","CS","5044","Object-Oriented Pgmming Java","Kulczycki","3.43","33.3","20","15","21.7","5","1.7","1.7","0","0","0","0","1.7","0","60","82896","  3"
"2019-20","Fall","CS","4114","Formal Languages","Mohammed","2.58","5","8.3","6.7","18.3","20","16.7","8.3","8.3","3.3","1.7","1.7","1.7","0","60","90108","  3"
"2020-21","Spring","CS","4624","Multimedia/Hypertext","Fox","3.53","41.7","21.7","10","13.3","5","8.3","0","0","0","0","0","0","0","60","13179","  3"
"2020-21","Spring","CS","5664","Social Media Analytics","Ramakrishnan","3.37","31.7","31.7","15","8.3","3.3","1.7","1.7","1.7","0","0","0","5","0","60","13304","  3"
"2021-22","Spring","CS","3724","Human-Computr Intrctn","Kulak","3.01","11.7","16.7","18.3","20","13.3","11.7","3.3","1.7","0","0","0","3.3","1","60","20735","  3"
"2013-14","Spring","CS","3214","Computer Systems","Kafura","2.88","11.5","19.7","13.1","23","11.5","4.9","3.3","4.9","0","0","0","8.2","0","61","12237","  3"
"2014-15","Spring","CS","4624","Multimedia/Hypertext","Fox","3.32","29.5","14.8","21.3","14.8","13.1","3.3","0","0","0","1.6","0","1.6","0","61","12303","  3"
"2014-15","Spring","CS","3724","Human-Computr Intrctn","Bowman","3.51","39.3","9.8","27.9","13.1","8.2","1.6","0","0","0","0","0","0","1","61","19505","  3"
"2015-16","Fall","CS","2506","Intro to Computer Organization","McQuain","2.73","19.7","1.6","3.3","27.9","1.6","3.3","41","0","0","0","0","1.6","1","61","82180","  3"
"2015-16","Spring","CS","4104","Data and Algorithm Analysis","Murali","3.02","19.7","23","3.3","8.2","11.5","21.3","8.2","3.3","0","0","1.6","0","3","61","12534","  3"
"2016-17","Spring","CS","3114","Data Structures and Algorithms","McQuain","2.62","14.8","4.9","4.9","18","14.8","1.6","31.1","0","1.6","6.6","0","1.6","7","61","12601","  3"
"2017-18","Spring","CS","4264","Principles Computer Security","Wang","3.43","24.6","18","31.1","19.7","4.9","0","0","1.6","0","0","0","0","1","61","12741","  3"
"2018-19","Fall","CS","1014","Intro Computational Thinking","Kafura","3.4","44.3","14.8","14.8","9.8","4.9","3.3","0","3.3","3.3","0","0","1.6","1","61","82640","  3"
"2018-19","Spring","CS","3704","Intermed Software Des","Servant Cortes","3.59","50.8","19.7","11.5","8.2","1.6","3.3","3.3","0","0","1.6","0","0","0","61","12816","  3"
"2020-21","Spring","CS","4104","Data and Algorithm Analysis","Ji","3.51","24.6","27.9","31.1","14.8","0","0","0","1.6","0","0","0","0","3","61","13173","  3"
"2021-22","Spring","CS","4104","Data and Algorithm Analysis","Ji","3.39","24.6","23","23","18","3.3","3.3","3.3","1.6","0","0","0","0","2","61","13297","  3"
"2021-22","Spring","CS","5664","Social Media Analytics","Butler","3.74","63.9","11.5","9.8","13.1","1.6","0","0","0","0","0","0","0","0","61","21614","  3"
"2013-14","Fall","CS","2505","Intro Computer Organization","Monti","2.93","21","12.9","8.1","30.6","3.2","4.8","8.1","1.6","3.2","0","0","6.5","4","62","92076","  3"
"2013-14","Fall","CS","1044","Intro Prog in C","Ha","2.72","17.7","8.1","8.1","24.2","9.7","8.1","1.6","4.8","4.8","6.5","4.8","1.6","3","62","98938","  3"
"2015-16","Spring","CS","4114","Formal Languages","Zhang","2.65","8.1","9.7","9.7","17.7","24.2","6.5","4.8","4.8","4.8","4.8","3.2","1.6","2","62","12535","  3"
"2016-17","Spring","CS","3604","Professionalism in Computing","Dunlap","3.96","93.5","3.2","0","3.2","0","0","0","0","0","0","0","0","4","62","12608","  3"
"2017-18","Fall","CS","3604","Professionalism in Computing","Dunlap","3.75","75.8","8.1","3.2","6.5","0","3.2","1.6","0","0","1.6","0","0","0","62","82565","  3"
"2018-19","Fall","CS","5644","Machine Learning with Big Data","Ramakrishnan","3.6","48.4","22.6","11.3","9.7","3.2","3.2","0","0","0","0","0","1.6","0","62","82778","  3"
"2019-20","Fall","CS","5644","Machine Learning with Big Data","Ramakrishnan","3.52","33.9","29","14.5","12.9","6.5","0","1.6","0","0","1.6","0","0","0","62","82916","  3"
"2019-20","Fall","CS","3114","Data Structures and Algorithms","Davis","2.62","8.1","9.7","19.4","24.2","4.8","11.3","4.8","0","1.6","6.5","0","9.7","4","62","90099","  3"
"2019-20","Spring","CS","3114","Data Structures and Algorithms","Edmison","3.69","59.7","21","6.5","8.1","1.6","0","1.6","0","0","0","0","1.6","2","62","13007","  3"
"2020-21","Fall","CS","3754","Cloud Software Development","Esakia","3.58","66.1","3.2","14.5","1.6","3.2","3.2","3.2","1.6","1.6","1.6","0","0","0","62","83035","  3"
"2020-21","Spring","CS","4104","Data and Algorithm Analysis","Murali","2.84","12.9","11.3","9.7","14.5","17.7","17.7","8.1","4.8","0","1.6","0","1.6","1","62","13172","  3"
"2021-22","Fall","CS","4104","Data and Algorithm Analysis","Raghvendra","2.66","11.3","8.1","9.7","17.7","12.9","9.7","9.7","9.7","6.5","4.8","0","0","4","62","83123","  3"
"2021-22","Fall","CS","3114","Data Structures and Algorithms","Sullivan","2.98","22.6","8.1","19.4","16.1","8.1","8.1","9.7","1.6","1.6","0","1.6","3.2","9","62","93086","  3"
"2021-22","Spring","CS","1014","Intro Computational Thinking","Kafura","3","29","14.5","9.7","11.3","9.7","6.5","4.8","6.5","0","1.6","1.6","4.8","4","62","13169","  3"
"2013-14","Spring","CS","2505","Intro Computer Organization","McQuain","2.51","12.7","4.8","1.6","23.8","7.9","9.5","30.2","0","0","1.6","1.6","6.3","2","63","12231","  3"
"2013-14","Spring","CS","3714","Mobile Software Development","McCrickard","3.52","47.6","19","6.3","11.1","7.9","1.6","1.6","4.8","0","0","0","0","1","63","19310","  3"
"2014-15","Spring","CS","4114","Formal Languages","Zhang","2.68","30.2","0","7.9","19","1.6","9.5","9.5","4.8","3.2","6.3","0","7.9","0","63","12299","  3"
"2015-16","Spring","CS","3604","Professionalism in Computing","Dunlap","3.62","65.1","11.1","4.8","9.5","3.2","0","0","1.6","1.6","1.6","1.6","0","1","63","12527","  3"
"2015-16","Spring","CS","4984","SS: Cloud Software Development","Balci","3.21","39.7","11.1","14.3","6.3","12.7","4.8","0","0","1.6","3.2","6.3","0","1","63","19914","  3"
"2018-19","Spring","CS","3304","Comparative Languages","Gracanin","2.68","11.1","3.2","14.3","22.2","15.9","7.9","11.1","4.8","3.2","1.6","1.6","3.2","3","63","12810","  3"
"2020-21","Fall","CS","3114","Data Structures and Algorithms","McQuain","2.75","15.9","7.9","9.5","14.3","9.5","6.3","31.7","0","3.2","0","0","1.6","1","63","83019","  3"
"2020-21","Fall","CS","4264","Principles Computer Security","Yao","3.82","76.2","9.5","1.6","7.9","4.8","0","0","0","0","0","0","0","0","63","83042","  3"
"2021-22","Spring","CS","2104","Intro to Problem Solving in CS","Cao","3.47","36.5","25.4","11.1","12.7","6.3","3.2","1.6","0","3.2","0","0","0","1","63","13197","  3"
"2021-22","Spring","CS","5525","Data Analytics","Karpatne","3.63","25.4","42.9","25.4","6.3","0","0","0","0","0","0","0","0","0","63","13417","  3"
"2012-13","Spring","CS","5704","Software Engineering","Pettit","3.53","26.6","32.8","21.9","12.5","4.7","0","1.6","0","0","0","0","0","0","64","16584","  3"
"2013-14","Fall","CS","2505","Intro Computer Organization","Monti","2.81","26.6","4.7","10.9","21.9","6.3","4.7","10.9","0","3.1","0","3.1","7.8","2","64","92077","  3"
"2014-15","Fall","CS","4104","Data and Algorithm Analysis","Raghvendra","2.6","4.7","14.1","0","21.9","23.4","0","14.1","15.6","0","3.1","3.1","0","1","64","82159","  3"
"2015-16","Fall","CS","3214","Computer Systems","McQuain","2.6","15.6","4.7","4.7","17.2","7.8","6.3","31.3","6.3","3.1","0","0","3.1","0","64","82187","  3"
"2017-18","Fall","CS","1014","Intro Computational Thinking","Bart","3.44","45.3","23.4","9.4","4.7","4.7","3.1","4.7","0","0","1.6","0","3.1","3","64","88893","  3"
"2019-20","Fall","CS","1014","Intro Computational Thinking","Kafura","3.25","35.9","17.2","6.3","15.6","10.9","3.1","3.1","3.1","0","0","3.1","1.6","2","64","82741","  3"
"2019-20","Fall","CS","3604","Professionalism in Computing","Dunlap","3.6","65.6","9.4","9.4","3.1","4.7","1.6","0","0","3.1","1.6","1.6","0","0","64","90107","  3"
"2019-20","Spring","CS","3714","Mobile Software Development","Esakia","3.93","92.2","1.6","3.1","1.6","0","1.6","0","0","0","0","0","0","0","64","19680","  3"
"2021-22","Fall","CS","1014","Intro Computational Thinking","Kafura","3.3","39.1","20.3","9.4","7.8","9.4","1.6","3.1","3.1","0","3.1","1.6","1.6","3","64","83013","  3"
"2021-22","Fall","CS","5525","Data Analytics","Karpatne","3.9","75","18.8","6.3","0","0","0","0","0","0","0","0","0","0","64","92713","  3"
"2016-17","Fall","CS","1044","Intro Prog in C","Stevens","2.74","13.8","12.3","13.8","16.9","6.2","10.8","4.6","9.2","3.1","6.2","0","3.1","2","65","82419","  3"
"2016-17","Fall","CS","2506","Intro to Computer Organization","McQuain","2.65","20","3.1","7.7","18.5","9.2","6.2","15.4","6.2","4.6","6.2","0","3.1","12","65","82455","  3"
"2016-17","Fall","CS","4264","Principles Computer Security","Wang","3.43","26.2","24.6","18.5","21.5","4.6","3.1","0","1.5","0","0","0","0","0","65","82479","  3"
"2017-18","Spring","CS","5984","SS: Mobile Applic. Development","Kulczycki","3.7","47.7","36.9","7.7","1.5","4.6","0","0","0","0","0","0","1.5","0","65","19923","  3"
"2018-19","Fall","CS","2505","Intro Computer Organization","Jung","2.58","12.3","6.2","10.8","15.4","9.2","10.8","23.1","1.5","4.6","0","0","6.2","10","65","82688","  3"
"2018-19","Fall","CS","5044","Object-Oriented Pgmming Java","Kulczycki","3.57","53.8","16.9","7.7","12.3","3.1","1.5","0","3.1","0","0","0","1.5","0","65","82758","  3"
"2019-20","Fall","CS","3704","Intermed Software Des","Meng","3.5","26.2","26.2","23.1","18.5","6.2","0","0","0","0","0","0","0","0","65","82829","  3"
"2019-20","Spring","CS","5254","Mobile Application Development","Kulczycki","3.84","69.2","18.5","7.7","4.6","0","0","0","0","0","0","0","0","0","65","13137","  3"
"2020-21","Fall","CS","3114","Data Structures and Algorithms","Cao","3.37","44.6","12.3","15.4","12.3","4.6","3.1","1.5","0","0","1.5","1.5","3.1","1","65","83017","  3"
"2020-21","Fall","CS","3744","Intro GUI Programming/Graphics","Gusukuma","3.42","38.5","30.8","6.2","3.1","9.2","4.6","4.6","0","0","0","0","3.1","1","65","91155","  3"
"2020-21","Spring","CS","4114","Formal Languages","Mohammed","3.5","56.9","13.8","4.6","9.2","3.1","1.5","3.1","3.1","1.5","1.5","1.5","0","0","65","13174","  3"
"2021-22","Spring","CS","5594","Blockchain Technologies","Gao","3.91","86.2","7.7","3.1","1.5","0","1.5","0","0","0","0","0","0","1","65","13427","  3"
"2013-14","Spring","CS","4104","Data and Algorithm Analysis","Murali","2.88","18.2","7.6","13.6","16.7","15.2","12.1","6.1","3","0","3","4.5","0","0","66","12246","  3"
"2014-15","Fall","CS","3114","Data Structures and Algorithms","Shaffer","3.02","31.8","3","16.7","19.7","3","6.1","9.1","1.5","3","0","3","3","10","66","82148","  3"
"2014-15","Fall","CS","3724","Human-Computr Intrctn","McCrickard","3.54","42.4","22.7","12.1","16.7","1.5","0","1.5","0","1.5","1.5","0","0","1","66","82156","  3"
"2016-17","Spring","CS","3714","Mobile Software Development","Esakia","3.69","69.7","13.6","7.6","3","0","0","3","0","0","0","0","3","4","66","12613","  3"
"2017-18","Fall","CS","3304","Comparative Languages","Meng","2.55","3","4.5","12.1","19.7","15.2","10.6","19.7","10.6","0","4.5","0","0","0","66","82562","  3"
"2017-18","Fall","CS","1014","Intro Computational Thinking","Kafura","3.33","42.4","18.2","10.6","9.1","1.5","4.5","6.1","1.5","1.5","0","3","1.5","2","66","88946","  3"
"2017-18","Spring","CS","4604","Int Data Base Mgt Sys","Quintin","3.22","19.7","13.6","22.7","24.2","7.6","7.6","1.5","1.5","1.5","0","0","0","0","66","12744","  3"
"2018-19","Spring","CS","4624","Multimedia/Hypertext","Fox","3.41","28.8","22.7","15.2","19.7","6.1","4.5","1.5","1.5","0","0","0","0","0","66","12829","  3"
"2019-20","Fall","CS","4264","Principles Computer Security","Hicks","3.55","47","10.6","21.2","13.6","0","6.1","1.5","0","0","0","0","0","2","66","82841","  3"
"2020-21","Fall","CS","1044","Intro Prog in C","Stevens","3.02","34.8","15.2","9.1","12.1","7.6","4.5","0","3","0","4.5","0","9.1","0","66","82934","  3"
"2021-22","Fall","CS","3744","Intro GUI Programming/Graphics","Gusukuma","3.48","50","19.7","10.6","4.5","0","6.1","4.5","0","3","0","0","1.5","2","66","83120","  3"
"2012-13","Spring","CS","3114","Data Structures and Algorithms","Barnette","2.64","6","4.5","23.9","20.9","16.4","9","6","0","0","3","3","7.5","2","67","12106","  3"
"2013-14","Fall","CS","3114","Data Structures and Algorithms","Shaffer","2.83","22.4","10.4","13.4","10.4","13.4","4.5","10.4","0","7.5","1.5","0","6","2","67","92082","  3"
"2013-14","Fall","CS","3114","Data Structures and Algorithms","Shaffer","3.01","25.4","10.4","13.4","19.4","7.5","6","9","1.5","0","4.5","0","3","1","67","92083","  3"
"2015-16","Fall","CS","3114","Data Structures and Algorithms","Cao","2.75","9","13.4","16.4","11.9","11.9","17.9","9","3","1.5","1.5","0","4.5","6","67","82184","  3"
"2015-16","Spring","CS","3714","Mobile Software Development","McCrickard","3.38","52.2","7.5","4.5","10.4","11.9","4.5","4.5","1.5","0","0","1.5","1.5","4","67","12530","  3"
"2016-17","Fall","CS","3214","Computer Systems","McQuain","2.61","7.5","4.5","6","35.8","0","1.5","38.8","0","3","3","0","0","6","67","82463","  3"
"2016-17","Spring","CS","3214","Computer Systems","Butt","2.84","11.9","19.4","10.4","14.9","16.4","6","6","6","1.5","1.5","3","3","5","67","12603","  3"
"2017-18","Spring","CS","3604","Professionalism in Computing","Dunlap","3.96","92.5","3","3","1.5","0","0","0","0","0","0","0","0","0","67","12729","  3"
"2020-21","Fall","CS","2104","Intro to Problem Solving in CS","Kotut","3.84","79.1","9","4.5","3","3","0","1.5","0","0","0","0","0","1","67","91957","  3"
"2020-21","Spring","CS","2104","Intro to Problem Solving in CS","Roth","3.61","56.7","14.9","9","10.4","6","0","0","0","1.5","0","0","1.5","1","67","13075","  3"
"2021-22","Fall","CS","4804","Introduction to AI","Chen","3.39","34.3","25.4","14.9","6","7.5","3","1.5","4.5","1.5","0","1.5","0","1","67","83139","  3"
"2014-15","Spring","CS","2505","Intro Computer Organization","Monti","2.6","5.9","1.5","8.8","35.3","7.4","5.9","27.9","0","2.9","2.9","0","1.5","7","68","12280","  3"
"2014-15","Spring","CS","3114","Data Structures and Algorithms","Barnette","2.28","5.9","5.9","4.4","25","10.3","1.5","19.1","5.9","1.5","2.9","13.2","4.4","8","68","12286","  3"
"2014-15","Spring","CS","3214","Computer Systems","Butt","2.9","11.8","16.2","8.8","22.1","20.6","2.9","7.4","2.9","2.9","1.5","0","2.9","9","68","12288","  3"
"2015-16","Spring","CS","3114","Data Structures and Algorithms","Shaffer","3.09","47.1","7.4","4.4","10.3","2.9","7.4","5.9","2.9","4.4","0","1.5","5.9","9","68","12521","  3"
"2016-17","Fall","CS","3114","Data Structures and Algorithms","Shaffer","3.14","45.6","5.9","8.8","7.4","7.4","7.4","5.9","0","4.4","2.9","1.5","2.9","5","68","82460","  3"
